"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","has-the-free-rider-problem-been-improved-in-nato-evidence-from-a-","Has the Free-Rider Problem Been Improved in NATO? Evidence From a Novel TVP-VAR-Based Connectedness Approach","2025","https://research-repository.uwa.edu.au/en/publications/has-the-free-rider-problem-been-improved-in-nato-evidence-from-a-/","10.1111/sjpe.70013","Scottish Journal of Political Economy","0036-9292","","A","3801","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w","How is Trading Behavior in Commodity Futures Affected by the 52-Week High and Low?","2025","https://research-repository.uwa.edu.au/en/publications/how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w/","10.1080/15427560.2024.2335521","Journal of Behavioral Finance","1520-8834","","A","3502","Lee A. Smales","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w","How is Trading Behavior in Commodity Futures Affected by the 52-Week High and Low?","2025","https://research-repository.uwa.edu.au/en/publications/how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w/","10.1080/15427560.2024.2335521","Journal of Behavioral Finance","1520-8834","","A","3502","Duc Vo","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","institutional-trading-and-esg-controversies","Institutional trading and ESG controversies","2025","https://research-repository.uwa.edu.au/en/publications/institutional-trading-and-esg-controversies/","10.1016/j.finmar.2025.101003","Journal of Financial Markets","1386-4181","","A*","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","institutional-trading-and-esg-controversies","Institutional trading and ESG controversies","2025","https://research-repository.uwa.edu.au/en/publications/institutional-trading-and-esg-controversies/","10.1016/j.finmar.2025.101003","Journal of Financial Markets","1386-4181","","A*","3502","Joey Wenling Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","integrating-career-health-and-finance-in-a-holistic-retirement-pl","Integrating career, health, and finance in a holistic retirement planning intervention for Australian older workers","2025","https://research-repository.uwa.edu.au/en/publications/integrating-career-health-and-finance-in-a-holistic-retirement-pl/","10.1093/workar/waad029","WORK AGING AND RETIREMENT","2054-4642","","B","3505","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","investigating-proxies-for-retail-investor-attention-in-financial-","Investigating proxies for retail investor attention in financial markets","2025","https://research-repository.uwa.edu.au/en/publications/investigating-proxies-for-retail-investor-attention-in-financial-/","10.1111/acfi.13338","Accounting and Finance","0810-5391","","A","3501","D Cahill","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","investigating-proxies-for-retail-investor-attention-in-financial-","Investigating proxies for retail investor attention in financial markets","2025","https://research-repository.uwa.edu.au/en/publications/investigating-proxies-for-retail-investor-attention-in-financial-/","10.1111/acfi.13338","Accounting and Finance","0810-5391","","A","3501","Frank Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","investigating-proxies-for-retail-investor-attention-in-financial-","Investigating proxies for retail investor attention in financial markets","2025","https://research-repository.uwa.edu.au/en/publications/investigating-proxies-for-retail-investor-attention-in-financial-/","10.1111/acfi.13338","Accounting and Finance","0810-5391","","A","3501","LA Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","is-green-revenue-vanity-or-sanity-evidence-from-corporate-cash-ho","Is green revenue vanity or sanity? Evidence from corporate cash holdings","2025","https://research-repository.uwa.edu.au/en/publications/is-green-revenue-vanity-or-sanity-evidence-from-corporate-cash-ho/","10.1016/j.irfa.2025.104018","International Review of Financial Analysis","1057-5219","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","liability-of-foreignness-and-global-sustainable-strategy-evidence","Liability of Foreignness and Global Sustainable Strategy: Evidence from United Nations Global Compact","2025","https://research-repository.uwa.edu.au/en/publications/liability-of-foreignness-and-global-sustainable-strategy-evidence/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","liability-of-foreignness-and-global-sustainable-strategy-evidence","Liability of Foreignness and Global Sustainable Strategy: Evidence from United Nations Global Compact","2025","https://research-repository.uwa.edu.au/en/publications/liability-of-foreignness-and-global-sustainable-strategy-evidence/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","more-than-objective-knowledge-exploring-heterogeneity-in-individu","More than objective knowledge: Exploring heterogeneity in individuals' response to a financial education initiative across multiple financial literacy domains","2025","https://research-repository.uwa.edu.au/en/publications/more-than-objective-knowledge-exploring-heterogeneity-in-individu/","10.1016/j.pacfin.2025.102669","Pacific Basin Finance Journal","0927-538X","","A","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","navigating-climate-policy-uncertainty-impacts-on-continuous-innov","Navigating climate policy uncertainty: Impacts on continuous innovation in corporations","2025","https://research-repository.uwa.edu.au/en/publications/navigating-climate-policy-uncertainty-impacts-on-continuous-innov/","10.1016/j.frl.2024.106436","Finance Research Letters","1544-6123","","A","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","no-gold-diggers-here-women-investors-in-colonial-australian-minin","No gold-diggers here: Women investors in colonial Australian mining","2025","https://research-repository.uwa.edu.au/en/publications/no-gold-diggers-here-women-investors-in-colonial-australian-minin/","10.1111/ehr.13388","ECONOMIC HISTORY REVIEW","0013-0117","","A*","3801","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","share-ownership-and-the-introduction-of-no-liability-legislation-","Share ownership and the introduction of no liability legislation in nineteenth-century Australia","2025","https://research-repository.uwa.edu.au/en/publications/share-ownership-and-the-introduction-of-no-liability-legislation-/","10.1080/00076791.2023.2276774","Business History","0007-6791","","A*","3505","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","shining-a-light-female-investors-in-the-australian-gas-light-comp","Shining a light: female investors in the Australian Gas Light Company, 1836-1940","2025","https://research-repository.uwa.edu.au/en/publications/shining-a-light-female-investors-in-the-australian-gas-light-comp/","10.1080/14490854.2025.2454375","History Australia","1449-0854","","","","Zhangxin (Frank) Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","the-cost-of-financial-intermediation-in-australia","The cost of financial intermediation in Australia","2025","https://research-repository.uwa.edu.au/en/publications/the-cost-of-financial-intermediation-in-australia/","10.1177/03128962251338330","Australian Journal of Management","0312-8962","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-cost-of-financial-intermediation-in-australia","The cost of financial intermediation in Australia","2025","https://research-repository.uwa.edu.au/en/publications/the-cost-of-financial-intermediation-in-australia/","10.1177/03128962251338330","Australian Journal of Management","0312-8962","","A","3502","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","the-effect-of-currency-risk-on-crypto-asset-utilization-in-t%C3%BCrkiy","The effect of currency risk on crypto asset utilization in Türkiye","2025","https://research-repository.uwa.edu.au/en/publications/the-effect-of-currency-risk-on-crypto-asset-utilization-in-t%C3%BCrkiy/","10.1016/j.ememar.2025.101264","Emerging Markets Review","1566-0141","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","the-effect-of-currency-risk-on-crypto-asset-utilization-in-t%C3%BCrkiy","The effect of currency risk on crypto asset utilization in Türkiye","2025","https://research-repository.uwa.edu.au/en/publications/the-effect-of-currency-risk-on-crypto-asset-utilization-in-t%C3%BCrkiy/","10.1016/j.ememar.2025.101264","Emerging Markets Review","1566-0141","","A","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-stretch-goals-and-moral-justification-on-counterpro","The effect of stretch goals and moral justification on counterproductive work behavior","2025","https://research-repository.uwa.edu.au/en/publications/the-effect-of-stretch-goals-and-moral-justification-on-counterpro/","10.1108/JAOC-06-2024-0196","Journal of Accounting and Organizational Change","1832-5912","","B","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-effects-of-decarbonization-on-corporate-cash-holdings-2","The effects of decarbonization on corporate cash holdings","2025","https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings-2/","10.1016/j.ememar.2025.101356","Emerging Markets Review","1566-0141","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-effects-of-decarbonization-on-corporate-cash-holdings","The Effects of Decarbonization on Corporate Cash Holdings","2025","https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effects-of-performance-based-profit-sharing-schemes-and-clien","The effects of performance-based profit-sharing schemes and client pressure on auditors' pre-negotiation judgments","2025","https://research-repository.uwa.edu.au/en/publications/the-effects-of-performance-based-profit-sharing-schemes-and-clien/","10.1016/j.adiac.2024.100781","Advances in Accounting","0882-6110","","A","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","the-impact-of-humanchatbot-interaction-on-humanhuman-interaction-","The Impact of Human–Chatbot Interaction on Human–Human Interaction: A Substitution or Complementary Effect","2025","https://research-repository.uwa.edu.au/en/publications/the-impact-of-humanchatbot-interaction-on-humanhuman-interaction-/","10.1080/10447318.2024.2305985","International Journal of Human-Computer Interaction","1044-7318","","C","4609","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","the-important-role-of-intention-and-financial-literacy-in-pension","The important role of intention and financial literacy in pension plan members' retirement savings behaviors during COVID-19","2025","https://research-repository.uwa.edu.au/en/publications/the-important-role-of-intention-and-financial-literacy-in-pension/","10.1108/IJBM-04-2024-0194","International Journal of Bank Marketing","0265-2323","","A","3506","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","the-interconnection-between-net-buying-pressures-in-derivatives-a","The interconnection between net buying pressures in derivatives and spot markets","2025","https://research-repository.uwa.edu.au/en/publications/the-interconnection-between-net-buying-pressures-in-derivatives-a/","10.1016/j.bar.2025.101702","The British Accounting Review","0890-8389","","A*","3501","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
